name,gene,HBR_1,HBR_2,HBR_3,UHR_1,UHR_2,UHR_3
ENSG00000229971.1,ENSG00000229971,0,0,0,0,0,0
ENSG00000261675.1,ENSG00000261675,41,56,44,0,0,0
ENSG00000166862.6,CACNG2,33,34,48,0,0,0
ENSG00000234688.1,CACNG2-DT,3,2,4,0,0,0
ENSG00000100360.14,IFT27,55,55,56,76,53,60
ENSG00000100362.12,PVALB,100,128,102,23,17,15
ENSG00000234979.1,ENSG00000234979,1,0,0,0,0,0
ENSG00000183822.3,NCF4-AS1,0,0,0,0,0,0
ENSG00000100365.14,NCF4,3,7,1,23,18,16
ENSG00000100368.13,CSF2RB,2,3,4,50,39,39
ENSG00000232254.1,CSF2RBP1,0,0,0,0,1,0
ENSG00000215403.1,LL22NC01-81G9.3,0,0,0,0,0,0
ENSG00000185264.11,CIMIP4,0,0,0,0,0,0
ENSG00000128311.13,TST,17,21,17,88,60,50
ENSG00000252412.1,Y_RNA,0,0,0,0,0,0
ENSG00000128309.16,MPST,34,29,33,131,74,112
ENSG00000100379.17,KCTD17,46,75,72,31,19,14
ENSG00000201078.1,RN7SKP214,0,0,0,0,0,0
ENSG00000187045.16,TMPRSS6,0,0,0,4,2,3
ENSG00000231467.2,ENSG00000231467,0,0,0,0,0,0
ENSG00000100385.13,IL2RB,1,0,0,6,4,4
ENSG00000252142.1,ENSG00000252142,0,0,0,0,0,0
ENSG00000235237.1,IL2RB-AS1,0,0,0,1,0,0
ENSG00000133466.13,C1QTNF6,9,8,10,95,65,73
ENSG00000278195.1,SSTR3,30,36,48,14,11,12
ENSG00000226233.1,RPL39P41,0,0,0,0,0,0
ENSG00000128340.14,RAC2,8,8,5,111,76,91
ENSG00000100055.20,CYTH4,13,18,15,20,19,12
ENSG00000243902.6,ELFN2,2,4,3,0,0,0
ENSG00000237862.1,ENSG00000237862,1,1,1,1,2,0
ENSG00000166897.14,ELFN2,115,147,120,20,13,27
ENSG00000272694.1,ENSG00000272694,0,0,0,0,1,0
ENSG00000100060.17,MFNG,4,5,6,76,29,49
ENSG00000100065.14,CARD10,2,5,5,94,70,73
ENSG00000225867.1,ENSG00000225867,1,1,0,0,0,0
ENSG00000128283.6,CDC42EP1,67,100,64,144,79,126
ENSG00000100079.6,LGALS2,0,0,0,2,1,1
ENSG00000273866.1,Metazoa_SRP,0,0,0,0,0,0
ENSG00000100083.18,GGA1,113,149,120,300,189,217
ENSG00000100092.20,SH3BP1,22,17,21,84,49,58
ENSG00000233360.4,PDXP-DT,0,0,0,4,1,1
ENSG00000241360.1,PDXP,1,5,4,1,1,1
ENSG00000241333.3,RN7SL385P,0,1,0,0,0,0
ENSG00000100097.11,LGALS1,76,92,77,731,445,617
ENSG00000273899.4,NOL12,9,9,14,26,12,17
ENSG00000100101.15,ENSG00000100101,0,0,0,0,0,0
ENSG00000100106.19,TRIOBP,35,26,25,158,99,134
ENSG00000281932.1,ENSG00000281932,0,0,0,0,0,0
ENSG00000189060.5,H1-0,104,145,109,251,163,186
ENSG00000100116.16,GCAT,34,27,32,73,52,53
ENSG00000128310.2,GALR3,0,0,1,0,1,0
ENSG00000100124.12,ANKRD54,31,46,52,92,47,73
ENSG00000207945.1,ENSG00000207945,0,0,0,0,0,0
ENSG00000207696.1,MIR659,0,0,0,0,0,0
ENSG00000100129.17,EIF3L,184,214,196,653,428,579
ENSG00000279738.1,ENSG00000279738,11,23,13,46,30,20
ENSG00000207227.1,RNU6-900P,0,0,0,0,0,0
ENSG00000100139.13,MICALL1,51,63,61,147,96,113
ENSG00000278948.1,ENSG00000278948,12,30,12,28,22,22
ENSG00000128346.10,C22orf23,4,1,0,4,2,4
ENSG00000280527.1,ENSG00000280527,0,1,0,0,0,1
ENSG00000279010.1,ENSG00000279010,135,149,122,84,65,61
ENSG00000272582.1,ENSG00000272582,0,0,0,0,0,0
ENSG00000100142.14,POLR2F,15,28,16,12,7,7
ENSG00000277321.1,ENSG00000277321,0,0,0,0,0,0
ENSG00000100146.16,SOX10,92,136,115,118,76,91
ENSG00000264505.1,ENSG00000264505,0,0,0,0,0,0
ENSG00000222044.1,ENSG00000222044,0,0,0,0,3,0
ENSG00000273214.1,ENSG00000273214,0,0,1,0,1,0
ENSG00000100151.15,PICK1,84,83,84,46,34,58
ENSG00000233739.1,ENSG00000233739,0,0,0,0,0,0
ENSG00000100156.10,SLC16A8,1,3,1,0,1,0
ENSG00000128298.16,BAIAP2L2,1,10,3,13,5,7
ENSG00000272720.1,ENSG00000272720,10,2,3,3,2,0
ENSG00000184381.18,PLA2G6,73,70,80,103,59,64
ENSG00000279080.1,ENSG00000279080,0,0,0,0,5,0
ENSG00000185022.11,MAFF,30,25,19,93,58,67
ENSG00000198792.12,TMEM184B,207,243,218,194,143,171
ENSG00000235246.1,TMEM184B-AS1,0,0,0,0,0,0
ENSG00000241693.2,RN7SL704P,0,0,0,0,0,0
ENSG00000265311.1,ENSG00000265311,0,0,0,0,0,0
ENSG00000277385.1,Metazoa_SRP,0,0,0,0,0,0
ENSG00000213923.10,CSNK1E,230,225,215,574,333,437
ENSG00000244627.5,TPTEP2,9,10,10,25,24,21
ENSG00000229955.1,ENSG00000229955,2,0,1,4,3,2
ENSG00000228620.1,ENSG00000228620,0,0,0,0,0,0
ENSG00000168135.4,KCNJ4,65,81,58,2,0,3
ENSG00000100196.10,KDELR3,2,2,1,86,83,78
ENSG00000100201.18,DDX17,1532,1796,1633,2808,1806,2237
ENSG00000100206.9,DMC1,2,4,0,15,10,8
ENSG00000224279.2,RPS29P31,1,0,0,0,0,0
ENSG00000184949.15,FAM227A,15,10,16,39,43,22
ENSG00000100211.10,CBY1,14,24,22,34,23,37
ENSG00000230912.1,ENSG00000230912,0,0,0,0,1,1
ENSG00000228274.3,TOMM22-DT,6,6,6,7,8,6
ENSG00000100216.5,TOMM22,52,67,51,177,109,155
ENSG00000100221.10,JOSD1,143,156,130,253,200,206
ENSG00000100226.15,GTPBP1,141,181,139,334,177,245
ENSG00000229598.1,PRDX3P1,0,0,0,0,0,0
ENSG00000244491.1,ENSG00000244491,0,0,1,2,4,0
ENSG00000100242.15,SUN2,419,538,457,358,196,321
ENSG00000230149.2,ENSG00000230149,0,0,0,5,1,2
ENSG00000273096.1,ENSG00000273096,0,1,1,1,1,0
ENSG00000225450.1,ENSG00000225450,0,0,0,4,0,5
ENSG00000272669.1,ENSG00000272669,1,0,0,5,9,8
ENSG00000273076.1,ENSG00000273076,0,0,0,2,0,2
ENSG00000100246.12,DNAL4,19,42,34,46,18,27
ENSG00000221890.2,NPTXR,389,445,393,69,59,50
ENSG00000183741.11,CBX6,738,875,832,360,236,300
ENSG00000235209.1,ENSG00000235209,0,0,0,0,0,0
ENSG00000128383.12,APOBEC3A,0,0,0,0,0,0
ENSG00000179750.15,APOBEC3B,1,0,0,23,19,15
ENSG00000249310.2,APOBEC3B-AS1,0,0,0,0,0,0
ENSG00000244509.3,APOBEC3C,4,3,3,80,44,59
ENSG00000243811.7,APOBEC3D,1,1,3,15,7,8
ENSG00000128394.16,APOBEC3F,1,2,0,9,5,8
ENSG00000239713.7,APOBEC3G,5,5,3,40,26,26
ENSG00000259421.1,ENSG00000259421,0,0,0,0,0,0
ENSG00000225720.6,ENSG00000225720,0,0,0,0,0,0
ENSG00000100298.15,APOBEC3H,0,0,0,0,0,0
ENSG00000100307.12,CBX7,266,361,304,26,24,27
ENSG00000226024.1,COX5BP7,0,0,0,0,0,0
ENSG00000279833.1,ENSG00000279833,0,0,0,0,0,0
ENSG00000227009.1,FUNDC2P4,0,0,0,0,0,0
ENSG00000100311.16,PDGFB,31,41,28,40,25,43
ENSG00000224794.1,ENSG00000224794,0,0,0,0,0,1
ENSG00000100316.15,RPL3,656,759,718,4010,2403,3034
ENSG00000209480.1,SNORD83B,0,0,0,0,0,0
ENSG00000209482.1,SNORD83A,1,0,0,2,3,1
ENSG00000280859.1,ENSG00000280859,0,0,0,1,0,2
ENSG00000263764.1,SNORD43,0,0,0,0,0,0
ENSG00000100321.14,SYNGR1,762,995,865,54,48,42
ENSG00000280216.1,ENSG00000280216,1,2,2,0,0,0
ENSG00000100324.13,TAB1,99,86,67,79,69,84
ENSG00000128268.11,MGAT3,257,328,274,33,14,23
ENSG00000227188.1,MGAT3-AS1,0,0,0,0,1,0
ENSG00000100335.12,MIEF1,94,119,113,305,161,201
ENSG00000128272.14,ATF4,288,355,306,1352,819,1065
ENSG00000187051.8,RPS19BP1,70,88,70,129,94,95
ENSG00000100346.17,CACNA1I,105,137,135,2,2,0
ENSG00000176177.9,ENTHD1,0,0,0,2,0,3
ENSG00000235647.1,MTFR2P2,0,0,0,0,0,0
ENSG00000238875.1,RN7SKP210,0,0,0,0,0,0
ENSG00000226085.3,UQCRFS1P1,1,5,6,4,8,4
ENSG00000100351.16,GRAP2,1,0,1,62,44,44
ENSG00000225528.1,TMA7B,0,0,0,8,1,7
ENSG00000133477.16,FAM83F,0,1,6,28,18,13
ENSG00000261202.1,TNRC6B-DT,0,3,0,0,0,2
ENSG00000100354.20,TNRC6B,577,679,590,518,317,405
ENSG00000228599.1,RPL7P52,0,0,0,0,0,0
ENSG00000239900.11,ADSL,39,37,46,271,167,200
ENSG00000279624.3,ENSG00000279624,0,0,1,1,0,0
ENSG00000100359.20,SGSM3,106,128,110,144,93,127
ENSG00000229999.6,SGSM3-AS1,0,0,0,0,1,0
ENSG00000196588.14,MRTFA,133,129,98,125,72,92
ENSG00000272834.1,ENSG00000272834,0,0,0,0,0,1
ENSG00000227413.1,ENSG00000227413,0,0,0,0,0,0
ENSG00000232564.2,MRTFA-AS1,0,0,0,0,0,1
ENSG00000252124.1,ENSG00000252124,0,1,1,2,2,0
ENSG00000172912.4,COX6B1P3,0,0,0,0,0,0
ENSG00000230071.2,RPL4P6,1,2,1,8,4,11
ENSG00000231907.2,GAPDHP37,0,1,0,0,1,0
ENSG00000128285.4,MCHR1,12,21,17,0,3,1
ENSG00000100372.14,SLC25A17,36,39,41,118,95,115
ENSG00000230769.1,RFKP4,1,1,3,5,1,1
ENSG00000233603.1,JTBP1,0,0,0,0,0,0
ENSG00000266594.1,MIR4766,0,0,0,1,0,0
ENSG00000100380.12,ST13,389,477,462,890,636,768
ENSG00000196236.12,XPNPEP3,31,44,39,153,111,126
ENSG00000172404.4,DNAJB7,0,0,0,0,0,0
ENSG00000273979.1,Metazoa_SRP,0,0,0,0,0,2
ENSG00000200683.1,RNU6-379P,0,0,0,0,0,1
ENSG00000100387.8,RBX1,51,70,58,126,76,88
ENSG00000222698.1,Y_RNA,0,0,0,0,0,0
ENSG00000280863.1,ENSG00000280863,0,0,0,0,0,0
ENSG00000237214.3,RPS9P2,0,0,0,0,0,0
ENSG00000199515.1,Y_RNA,0,0,0,0,0,0
ENSG00000213857.3,ACTBP15,0,0,0,0,0,0
ENSG00000100393.9,EP300,306,398,403,563,325,402
ENSG00000221160.1,ENSG00000221160,0,0,0,0,0,0
ENSG00000252859.1,RNU6-375P,0,0,0,0,1,0
ENSG00000232754.1,ENSG00000232754,0,0,0,0,1,0
ENSG00000231993.1,EP300-AS1,0,0,0,0,0,0
ENSG00000215771.2,LRRC37A14P,0,1,0,0,0,0
ENSG00000100395.14,L3MBTL2,92,109,85,147,111,100
ENSG00000235513.1,L3MBTL2-AS1,7,7,8,1,1,3
ENSG00000100399.15,CHADL,35,40,42,1,1,1
ENSG00000100401.19,RANGAP1,252,315,262,458,291,385
ENSG00000274552.1,MIR6889,0,0,0,0,0,0
ENSG00000100403.11,ZC3H7B,418,531,477,452,284,374
ENSG00000167074.14,TEF,333,384,341,43,33,28
ENSG00000199865.1,RNU6-495P,0,1,0,0,0,0
ENSG00000273424.1,ENSG00000273424,0,0,1,4,1,0
ENSG00000183864.4,TOB2,200,273,195,171,114,143
ENSG00000100410.7,PHF5A,34,34,16,136,78,87
ENSG00000100412.15,ACO2,439,548,482,355,236,282
ENSG00000100413.16,POLR3H,116,107,109,155,88,114
ENSG00000172346.14,CSDC2,69,93,62,4,2,0
ENSG00000100417.11,PMM1,31,42,54,63,34,29
ENSG00000100418.7,DESI1,126,184,159,187,131,132
ENSG00000196419.12,XRCC6,364,415,379,1436,972,1122
ENSG00000200332.1,Y_RNA,0,0,0,0,0,0
ENSG00000100138.13,SNU13,167,201,179,362,216,288
ENSG00000207457.1,RNU6-476P,0,0,0,0,0,0
ENSG00000184208.10,C22orf46P,34,36,32,57,46,49
ENSG00000167077.12,MEI1,1,5,1,6,1,2
ENSG00000231261.1,HMGN2P10,0,0,0,0,0,0
ENSG00000252603.1,RNU6ATAC22P,0,0,0,0,0,0
ENSG00000206813.1,Y_RNA,0,0,0,0,0,0
ENSG00000100147.13,CCDC134,9,20,18,36,22,27
ENSG00000184068.2,SREBF2-AS1,2,3,2,3,0,1
ENSG00000198911.11,SREBF2,480,661,557,616,379,534
ENSG00000207932.1,MIR33A,0,1,0,0,0,0
ENSG00000234965.2,SHISA8,32,31,15,0,0,3
ENSG00000159958.4,TNFRSF13C,4,2,2,10,8,12
ENSG00000263463.1,ENSG00000263463,0,0,0,0,0,0
ENSG00000100162.14,CENPM,0,3,1,64,34,49
ENSG00000205704.6,SMIM45,28,15,21,0,1,1
ENSG00000100167.19,SEPTIN3,745,933,884,56,39,57
ENSG00000224883.1,ENSG00000224883,0,0,0,0,0,0
ENSG00000183066.14,WBP2NL,16,10,10,8,9,6
ENSG00000215347.3,SLC25A5P1,0,0,0,0,0,0
ENSG00000198951.11,NAGA,28,36,53,144,105,131
ENSG00000177096.8,PHETA2,9,2,4,6,3,6
ENSG00000238498.1,SNORD13P1,0,0,0,0,0,0
ENSG00000183172.8,SMDT1,24,42,34,24,15,23
ENSG00000184983.9,NDUFA6,61,96,74,165,107,125
ENSG00000270083.1,ENSG00000270083,0,0,1,6,1,1
ENSG00000237037.9,NDUFA6-DT,7,18,17,6,5,9
ENSG00000213790.2,OLA1P1,0,0,0,0,0,0
ENSG00000100197.20,CYP2D6,0,1,3,4,4,3
ENSG00000227370.1,ENSG00000227370,0,0,1,1,0,4
ENSG00000232710.1,ENSG00000232710,0,2,0,3,0,1
ENSG00000281538.1,ENSG00000281538,8,8,7,3,1,3
ENSG00000205702.10,CYP2D7,3,7,4,1,3,6
ENSG00000226450.2,CYP2D8P,1,2,2,6,6,4
ENSG00000100207.18,TCF20,205,259,209,454,281,352
ENSG00000182057.4,OGFRP1,0,1,0,9,4,3
ENSG00000233903.2,ENSG00000233903,0,0,0,7,3,4
ENSG00000273366.1,ENSG00000273366,0,0,0,5,1,3
ENSG00000229891.1,LINC01315,1,3,5,2,4,1
ENSG00000235568.6,NFAM1,5,5,11,8,9,9
ENSG00000230107.1,ENSG00000230107,0,0,0,1,1,2
ENSG00000172250.14,SERHL,2,1,0,0,0,1
ENSG00000189306.10,RRP7A,66,102,89,170,96,137
ENSG00000265106.1,ENSG00000265106,0,0,0,0,0,0
ENSG00000183569.17,SERHL2,0,5,5,12,5,7
ENSG00000182841.12,RRP7BP,21,31,22,57,47,48
ENSG00000202058.1,RN7SKP80,284,318,228,250,412,377
ENSG00000251913.1,RNU6-513P,0,0,0,0,0,0
ENSG00000100227.17,POLDIP3,139,155,149,263,169,210
ENSG00000276027.1,RNU12,0,0,0,0,0,0
ENSG00000270022.3,ENSG00000270022,1,0,0,4,2,3
ENSG00000100243.20,CYB5R3,125,167,134,375,250,306
ENSG00000249222.1,ATP5MGL,0,3,0,2,0,0
ENSG00000128274.15,A4GALT,8,5,2,36,22,24
ENSG00000200448.1,Y_RNA,0,0,0,0,0,0
ENSG00000234009.1,RPL5P34,0,0,0,0,0,1
ENSG00000229608.1,GOLGA2P4,0,0,0,0,0,0
ENSG00000274717.1,ADAMTS7P5,0,0,1,1,1,1
ENSG00000242247.10,ARFGAP3,53,64,44,182,142,127
ENSG00000100266.17,PACSIN2,109,125,109,253,169,217
ENSG00000226989.1,COA1P1,0,1,0,0,0,0
ENSG00000230319.1,TTLL1-AS1,0,1,0,0,2,0
ENSG00000100271.16,TTLL1,21,36,29,13,13,20
ENSG00000234735.1,RPS25P10,0,0,0,0,0,0
ENSG00000100290.2,BIK,0,1,0,3,5,5
ENSG00000100294.12,MCAT,18,26,25,42,26,34
ENSG00000100300.17,TSPO,12,10,13,136,85,111
ENSG00000100304.12,TTLL12,57,94,59,282,208,234
ENSG00000159307.18,SCUBE1,0,7,3,10,13,6
ENSG00000236272.1,SCUBE1-AS2,0,0,0,0,0,0
ENSG00000234892.1,ENSG00000234892,0,0,0,0,0,0
ENSG00000203527.2,SCUBE1-AS1,0,0,0,0,0,0
ENSG00000236117.1,LINC01639,0,0,0,1,1,0
ENSG00000186732.13,MPPED1,122,153,138,1,2,3
ENSG00000223843.4,EFCAB6-AS1,1,1,0,0,1,0
ENSG00000186976.14,EFCAB6,33,42,35,5,2,2
ENSG00000233157.1,ENSG00000233157,1,0,1,0,0,1
ENSG00000180150.5,HMGN2P9,0,0,0,0,0,0
ENSG00000261251.1,EFCAB6-DT,3,2,4,1,3,5
ENSG00000130540.13,SULT4A1,290,334,287,5,6,3
ENSG00000100341.11,PNPLA5,3,2,2,0,2,0
ENSG00000266837.1,ENSG00000266837,0,0,0,0,0,0
ENSG00000100344.10,PNPLA3,6,5,4,41,33,36
ENSG00000100347.14,SAMM50,40,44,48,129,113,100
ENSG00000224856.2,RPL35AP36,0,1,0,0,0,2
ENSG00000188677.14,PARVB,67,87,66,153,132,136
ENSG00000279175.1,ENSG00000279175,3,6,4,8,7,10
ENSG00000280434.1,ENSG00000280434,3,7,5,18,13,7
ENSG00000138964.16,PARVG,16,14,12,32,29,21
ENSG00000279933.1,ENSG00000279933,0,0,0,0,0,0
ENSG00000280011.1,ENSG00000280011,0,1,0,3,3,2
ENSG00000138944.7,SHISAL1,146,203,174,158,110,132
ENSG00000220702.1,ENSG00000220702,0,0,0,0,0,0
ENSG00000236079.1,SKP1P4,0,0,0,0,0,0
ENSG00000232655.1,LINC01656,0,0,0,0,0,0
ENSG00000228807.1,MRPS18CP6,0,0,0,0,0,0
ENSG00000279642.1,ENSG00000279642,0,0,0,0,0,0
ENSG00000188636.3,RTL6,174,260,173,237,148,180
ENSG00000215333.3,KRT18P23,0,0,0,0,1,0
ENSG00000187012.10,LINC00207,0,0,0,0,1,0
ENSG00000234300.1,LINC00229,0,0,0,0,0,0
ENSG00000231801.2,ANP32BP2,0,0,0,0,0,0
ENSG00000186654.20,PRR5,10,5,6,25,17,15
ENSG00000248405.9,PRR5-ARHGAP8,0,1,0,1,1,0
ENSG00000241484.9,ARHGAP8,2,1,2,6,5,3
ENSG00000056487.15,PHF21B,13,12,6,16,14,11
ENSG00000223730.1,RPL6P28,0,0,0,0,0,0
ENSG00000230922.1,ENSG00000230922,1,5,0,4,4,2
ENSG00000226328.6,NUP50-DT,26,24,30,32,28,27
ENSG00000273243.1,ENSG00000273243,1,3,0,5,1,4
ENSG00000093000.18,NUP50,128,161,148,402,289,317
ENSG00000273353.1,ENSG00000273353,0,0,0,0,1,0
ENSG00000100364.18,KIAA0930,310,361,310,257,164,190
ENSG00000221598.2,MIR1249,1,0,2,0,0,1
ENSG00000273287.2,ENSG00000273287,1,3,1,0,0,0
ENSG00000213752.3,ENSG00000213752,0,0,0,0,0,0
ENSG00000100373.9,UPK3A,0,0,0,2,1,1
ENSG00000100376.11,FAM118A,49,49,49,110,64,94
ENSG00000077935.16,SMC1B,0,0,0,5,7,5
ENSG00000128408.8,RIBC2,0,4,1,12,10,3
ENSG00000232363.1,ENSG00000232363,0,0,0,0,0,0
ENSG00000077942.17,FBLN1,43,47,32,121,91,114
ENSG00000238120.1,LINC01589,0,0,0,3,1,0
ENSG00000251985.1,RNU6-1161P,0,0,0,0,0,0
ENSG00000280383.1,ENSG00000280383,15,19,13,31,10,28
ENSG00000130638.15,ATXN10,195,252,250,192,149,175
ENSG00000264160.1,MIR4762,1,0,0,0,0,1
ENSG00000235347.1,TRNT1P2,0,0,0,0,0,0
ENSG00000279954.1,ENSG00000279954,0,4,3,0,2,0
ENSG00000235091.1,ENSG00000235091,0,0,0,0,0,0
ENSG00000188064.9,WNT7B,7,10,6,9,8,14
ENSG00000265610.1,ENSG00000265610,0,0,0,0,0,0
ENSG00000280424.1,ENSG00000280424,2,0,0,1,3,1
ENSG00000273145.1,ENSG00000273145,0,0,0,1,5,4
ENSG00000231711.2,LINC00899,5,12,7,7,5,8
ENSG00000182257.6,PRR34,2,0,1,1,1,0
ENSG00000273289.1,ENSG00000273289,4,7,3,0,0,0
ENSG00000241990.5,ENSG00000241990,5,12,6,15,5,10
ENSG00000197182.12,MIRLET7BHG,73,122,80,55,48,46
ENSG00000231010.1,ENSG00000231010,0,0,0,0,0,0
ENSG00000235159.1,LINC02939,3,2,3,2,3,1
ENSG00000266533.1,MIR3619,0,2,1,4,1,1
ENSG00000198986.2,ENSG00000198986,0,0,0,0,0,0
ENSG00000264147.1,ENSG00000264147,0,0,0,0,0,0
ENSG00000207875.1,ENSG00000207875,0,0,0,0,0,0
ENSG00000186951.16,PPARA,65,97,80,189,139,137
ENSG00000280384.1,ENSG00000280384,0,1,1,3,4,4
ENSG00000205643.10,CDPF1,15,11,11,26,11,18
ENSG00000130943.6,PKDREJ,1,0,1,0,1,0
ENSG00000075234.16,TTC38,28,28,19,88,68,81
ENSG00000277232.2,GTSE1-DT,1,1,3,1,0,2
ENSG00000075218.18,GTSE1,2,2,1,141,108,115
ENSG00000100416.12,TRMU,63,77,74,181,102,133
ENSG00000075275.16,CELSR1,0,2,0,243,133,190
ENSG00000230634.1,FAM136EP,0,0,0,0,0,0
ENSG00000234869.1,LINC02925,0,0,0,0,8,1
ENSG00000075240.16,GRAMD4,96,103,75,155,95,134
ENSG00000100422.13,CERK,206,245,267,292,183,241
ENSG00000260708.1,TBC1D22A-DT,2,6,12,14,12,15
ENSG00000054611.13,TBC1D22A,37,49,44,78,49,73
ENSG00000280080.1,TBC1D22A-AS1,0,0,0,0,0,0
ENSG00000278881.1,ENSG00000278881,0,0,0,0,0,0
ENSG00000280312.1,ENSG00000280312,1,1,0,1,1,0
ENSG00000224715.1,ENSG00000224715,0,1,0,0,1,0
ENSG00000218357.3,LINC01644,0,0,0,0,0,0
ENSG00000205634.6,LINC00898,5,5,1,5,2,1
ENSG00000224271.5,EPIC1,7,8,8,25,24,17
ENSG00000232897.2,ENSG00000232897,0,0,0,0,0,0
ENSG00000230345.1,ENSG00000230345,1,0,0,2,3,0
ENSG00000279712.1,ENSG00000279712,4,3,3,7,11,14
ENSG00000235154.1,ENSG00000235154,0,0,0,0,0,0
ENSG00000278890.1,ENSG00000278890,0,0,0,0,0,0
ENSG00000238192.1,ENSG00000238192,0,0,0,0,0,0
ENSG00000229275.1,ENSG00000229275,0,0,0,0,0,0
ENSG00000266508.1,MIR3201,0,0,0,0,0,0
ENSG00000233179.1,ENSG00000233179,0,0,0,0,0,0
ENSG00000219438.8,TAFA5,139,160,151,18,16,14
ENSG00000281732.1,ENSG00000281732,0,0,0,0,0,0
ENSG00000266887.1,MIR4535,0,0,0,0,0,0
ENSG00000251912.1,ENSG00000251912,0,0,0,0,0,0
ENSG00000205632.2,LINC01310,5,7,5,0,3,1
ENSG00000226142.2,RPL35P8,0,0,0,0,0,0
ENSG00000280199.1,ENSG00000280199,0,0,0,0,2,0
ENSG00000188511.12,MIR3667HG,2,4,2,33,22,22
ENSG00000280224.1,ENSG00000280224,0,0,0,0,1,0
ENSG00000279597.1,ENSG00000279597,0,0,0,0,0,0
ENSG00000264139.1,MIR3667,0,0,0,0,0,0
ENSG00000212939.2,ENSG00000212939,0,0,0,0,0,0
ENSG00000213279.2,ENSG00000213279,0,0,0,7,1,5
ENSG00000235111.1,ENSG00000235111,1,0,1,17,12,8
ENSG00000226954.1,ENSG00000226954,0,0,0,0,0,0
ENSG00000223142.1,RN7SKP252,0,0,0,0,0,0
ENSG00000214727.2,RPL5P35,0,0,0,0,1,0
ENSG00000100425.18,BRD1,90,112,103,184,118,155
ENSG00000279345.1,ENSG00000279345,0,0,0,0,0,0
ENSG00000236867.1,ENSG00000236867,0,0,0,0,0,0
ENSG00000260613.1,ENSG00000260613,0,1,1,0,0,0
ENSG00000229409.1,ENSG00000229409,0,0,0,0,0,0
ENSG00000277771.1,Metazoa_SRP,0,0,0,0,0,0
ENSG00000279494.1,ENSG00000279494,0,0,0,0,0,0
ENSG00000100426.6,ZBED4,29,41,45,181,143,151
ENSG00000280567.1,ENSG00000280567,0,0,0,0,0,0
ENSG00000182858.13,ALG12,37,59,65,94,45,66
ENSG00000273192.1,ENSG00000273192,0,4,1,3,1,4
ENSG00000184164.14,CRELD2,30,40,42,68,60,55
ENSG00000278869.1,ENSG00000278869,0,0,0,1,4,2
ENSG00000198355.4,PIM3,48,58,55,157,102,116
ENSG00000276753.1,MIR6821,0,0,0,0,0,0
ENSG00000188263.10,IL17REL,0,1,1,0,2,1
ENSG00000138892.11,TTLL8,0,0,0,0,0,0
ENSG00000100427.15,MLC1,297,322,307,13,10,12
ENSG00000073146.15,MOV10L1,6,6,2,0,5,0
ENSG00000280395.1,ENSG00000280395,1,0,0,0,0,0
ENSG00000073150.13,PANX2,57,67,73,8,7,6
ENSG00000170638.9,TRABD,24,29,22,114,84,96
ENSG00000273188.1,ENSG00000273188,2,6,2,0,0,0
ENSG00000273253.2,TRABD-AS1,15,18,9,3,1,3
ENSG00000073169.13,SELENOO,53,68,32,73,37,67
ENSG00000272836.1,ENSG00000272836,0,0,0,0,0,0
ENSG00000273137.1,SELENOO-AS1,2,0,1,0,0,2
ENSG00000128159.11,TUBGCP6,244,285,237,273,171,202
ENSG00000100429.17,HDAC10,3,7,10,5,6,3
ENSG00000188130.13,MAPK12,58,56,55,114,65,112
ENSG00000185386.14,MAPK11,61,91,78,23,23,28
ENSG00000196576.14,PLXNB2,237,295,248,473,284,372
ENSG00000205593.11,DENND6B,76,118,77,39,20,25
ENSG00000227484.1,ENSG00000227484,0,1,0,1,0,0
ENSG00000279182.1,ENSG00000279182,0,1,0,0,0,0
ENSG00000100239.15,PPP6R2,157,229,241,199,139,170
ENSG00000242463.3,ENSG00000242463,0,0,1,0,0,1
ENSG00000238604.1,ENSG00000238604,0,0,1,0,0,0
ENSG00000100241.20,SBF1,675,840,689,523,333,414
ENSG00000128165.8,ADM2,0,1,1,27,21,31
ENSG00000100253.12,MIOX,0,0,0,1,1,1
ENSG00000100258.17,LMF2,54,72,69,172,113,161
ENSG00000025770.18,NCAPH2,84,93,78,224,126,179
ENSG00000130489.12,ENSG00000130489,5,18,6,40,24,39
ENSG00000272821.1,ENSG00000272821,15,25,18,12,4,15
ENSG00000025708.12,TYMP,12,13,18,46,18,23
ENSG00000177989.13,CIMAP1B,3,8,4,7,7,9
ENSG00000272666.1,KLHDC7B-DT,0,0,0,0,1,0
ENSG00000273272.1,ENSG00000273272,0,0,0,0,0,0
ENSG00000226738.1,ENSG00000226738,0,0,0,5,1,0
ENSG00000130487.5,KLHDC7B,0,0,1,3,7,1
ENSG00000217442.3,SYCE3,0,0,1,0,0,0
ENSG00000205560.12,CPT1B,3,3,2,5,6,4
ENSG00000254413.8,CHKB-CPT1B,0,4,2,2,3,4
ENSG00000100288.19,CHKB,3,6,1,9,4,2
ENSG00000205559.3,CHKB-DT,5,1,2,0,0,1
ENSG00000272940.1,ENSG00000272940,0,1,2,1,2,1
ENSG00000008735.13,MAPK8IP2,407,546,483,13,17,9
ENSG00000100299.17,ARSA,50,54,63,59,46,53
ENSG00000212569.1,Y_RNA,0,0,0,0,0,0
ENSG00000251322.7,SHANK3,358,443,364,42,24,34
ENSG00000206841.1,RNU6-409P,0,0,0,0,0,0
ENSG00000225929.1,ENSG00000225929,0,1,0,0,1,0
